,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,open_1,high_1,low_1,close_1,vol_1,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-01-07,-0.42023,0.29402,-2.5499,-0.431,-0.64772,-1.18358,-0.18687,-1.0,2.5625,4.0,-1.821,-1.01186,-3.1506,-0.0547,-0.71567,-0.41706,-2.00168,-0.82812,-0.90496,-1.0,2.06452,-0.16667,1.05988,-4.0,0.02285,0.0,0.01408,-0.00686,-0.21453,0.02105,0.02972,0.02309,0.01224,-0.00381,3,0,0,0,0,0
2022-01-10,-3.66767,-2.05803,0.3189,-0.35001,-1.51092,1.03564,0.42236,-1.0,0.8807,-1.0,0.2936,-5.66667,-2.54664,-2.36912,-3.04417,-0.63016,-1.17999,-1.3737,0.15657,-1.0,5.7,-1.0,-2.06205,-0.94466,-0.01375,-0.01698,-0.02778,-0.02591,-0.03401,0.00879,-0.01698,-0.01408,-0.03259,-0.24124,4,1,0,0,0,0
2022-01-11,-1.10074,-1.07192,-1.15702,-0.34442,0.84539,-1.91533,-1.17031,-1.0,-1.65672,-1.0,-0.86292,-10.85714,-0.73126,-0.92391,-1.20709,-0.57388,-1.94286,-2.86327,-1.24224,-1.0,-2.23509,-1.0,-0.82267,45.0,-0.02439,-0.01382,-0.00893,0.00177,-0.2343,-0.0378,-0.03056,-0.03646,-0.02418,-0.26034,0,0,0,0,0,0
2022-01-12,-1.87557,1.6638,-5.9916,-0.52814,0.41355,-2.29742,-2.28205,-1.0,-0.7358,-1.0,-10.13115,-1.02174,-0.91179,-1.19158,-0.21623,-0.69066,1.60855,0.18757,-0.78166,-1.0,-1.17351,-1.0,-2.25169,-0.78571,0.0,-0.0035,0.0018,-0.00531,-0.08706,-0.02439,-0.01727,-0.00714,-0.00355,-0.30097,1,0,0,0,0,0
2022-01-13,3.36692,-0.34073,0.91056,-5.80854,2.1488,1.51414,7.26,-1.0,-11.15054,-inf,-1.1149,-4.33333,-4.82356,0.75618,-10.53676,-3.26894,3.45098,-4.2619,-11.58974,-1.0,-3.68182,-inf,0.04918,-0.92754,0.00357,-0.00527,0.0036,-0.00178,0.39757,0.00357,-0.00876,0.00541,-0.00708,0.27589,2,1,0,0,0,0
2022-01-14,-1.26634,-1.43364,-1.44069,-0.42481,-1.05727,-1.37561,-1.42857,-1.0,0.41631,-1.0,19.04688,-2.1,-2.16308,-1.28589,-1.84196,-3.76583,-1.18033,-1.94434,-4.54,-1.0,-15.37634,-1.0,-3.30341,2.66667,-0.00178,-0.00177,0.00358,0.00357,-0.20612,0.00179,-0.00703,0.00719,0.00178,0.10951,3,0,0,0,0,0
2022-01-17,0.22884,-9.05642,-1.78005,-2.57881,-0.46853,-0.92609,-1.82486,inf,-0.83919,-inf,-0.90023,-0.18182,-1.32729,2.49358,-0.65624,-1.90812,-1.03044,-1.02776,-0.64649,inf,-0.77225,-0.2197,1.0,-1.9,-0.00713,0.00531,-0.00893,0.0,-0.12052,-0.0089,0.00353,-0.00538,0.00357,-0.3018,4,0,0,0,0,0
2022-01-18,-1.78973,-0.86502,-0.10894,-1.23204,-0.71053,-15.62069,-1.5274,-1.0,-0.17209,-1.0,-1.0,-9.0,-1.97046,-2.08745,-1.69508,-0.63365,-0.84615,-2.0806,-0.56497,-1.0,-0.86687,-1.0,-1.0,-7.54545,0.01436,0.0,0.0036,-0.00888,-0.26031,0.00713,0.00531,-0.00536,-0.00888,-0.34946,0,1,1,0,0,0
2022-01-19,-2.24149,-0.9118,-1.84358,-1.46948,74.86364,-1.14004,4.11688,-1.0,-1.74157,-1.0,-inf,-1.08333,-0.01956,-0.9881,-1.75168,-0.89106,20.96053,1.04741,-3.69863,-1.0,-1.61395,-1.0,-0.96875,-0.33333,-0.01062,0.00176,-0.0018,0.00717,1.01047,0.00359,0.00176,0.0018,-0.00178,0.48713,1,0,0,0,0,0
2022-01-20,-1.66334,-135.01471,2.33632,-5.23529,0.7166,6.50737,-0.99746,-inf,0.4697,-1.0,72.0,2.16667,-0.17647,-12.81971,-3.81446,0.98837,129.22727,-2.0513,-0.98701,-inf,-2.08989,-1.0,-inf,-1.26389,0.0,-0.00527,-0.00719,-0.00712,-0.15586,-0.01062,-0.00352,-0.00898,0.0,0.69711,2,1,1,1,1,0
2022-01-21,-3.95426,-1.31109,-0.7377,-0.23319,-0.98778,-0.78519,240.0,-1.0,-1.19072,-1.0,-0.41438,-0.84211,0.95968,40.69118,-0.12489,-4.24768,-0.97903,0.61263,-0.38832,-1.0,-1.2803,-1.0,41.75,-0.5,0.00537,0.0053,0.01087,0.01792,-0.14319,0.00537,0.0,0.0036,0.01068,-0.27674,3,1,1,0,0,0
2022-01-24,1.14571,2.46772,-0.88992,-2.54528,41.34286,-0.68538,1.46058,-1.0,11.64865,-1.0,-1.32164,-2.66667,-7.33897,-2.07879,-0.97113,-2.18494,-0.48272,-0.93242,592.0,-1.0,-3.41237,-1.0,-1.18836,-1.26316,0.00178,0.00879,0.0,0.0088,0.12234,0.00716,0.01413,0.01087,0.02688,-0.03837,4,0,0,0,0,0
2022-01-25,-0.85757,-1.53219,28.22566,-4.92597,-0.60256,-0.87967,-0.82125,-1.0,0.20513,inf,0.70909,-6.0,-0.69438,-2.8455,2.21724,5.06673,15.82857,-0.96214,-0.56017,-1.0,14.24324,inf,-1.54971,7.33333,0.01599,-0.00174,0.00896,-0.01745,-0.28793,0.01779,0.00703,0.00896,-0.0088,-0.20082,0,0,0,0,0,0
2022-01-26,4.15822,-0.82359,0.32627,-1.0253,0.85569,229.13793,-1.17925,inf,-1.40957,-1.3375,-4.2234,3.04,-0.2653,-1.09389,37.76106,-0.90068,-0.26248,26.69295,-1.03204,inf,-1.49359,-inf,-6.50909,-21.2,-0.02448,-0.00698,-0.01421,0.0,0.36967,-0.00888,-0.00871,-0.00538,-0.01745,-0.0247,1,1,1,0,0,0
2022-01-27,-0.47975,-0.37378,-0.47146,-10.70186,-1.14822,-0.61358,-8.21053,-0.00826,-2.93074,-1.0,-0.43234,-0.87129,1.68355,-0.88953,-0.29902,-0.75456,-1.27504,87.93103,0.29245,inf,-0.20922,-1.0,-2.82979,-0.48,0.01254,0.01054,0.00901,0.00533,-0.23662,-0.01224,0.00349,-0.00533,0.00533,0.04558,2,0,0,0,0,0
2022-01-28,-1.63977,-9.68339,-2.64687,-0.51472,12.12963,-3.23381,-4.55474,0.01146,1.16816,-inf,-1.90698,0.92308,-1.33284,-6.4377,-1.87043,-5.70807,-2.94602,-1.8632,24.63158,0.0031,-5.18615,-0.59259,-1.51485,-0.75248,-0.00708,-0.01565,-0.01786,-0.01943,0.62465,0.00538,-0.00527,-0.00901,-0.01421,0.24024,3,1,1,1,1,0
2022-02-03,-3.16613,0.5011,-0.72774,-0.87335,-1.21204,-0.226,-1.64887,0.00309,-1.5636,-1.0,-1.60256,-0.8,0.38583,-14.0346,-1.44838,-0.93854,-3.78395,-2.72896,1.30657,0.01458,-2.22197,-1.0,-0.45349,-0.61538,0.00178,-0.00353,0.0,0.01622,0.17338,-0.00531,-0.01913,-0.01786,-0.00353,0.90634,4,0,0,0,0,0
2022-02-04,-0.05113,-1.08707,-3.64644,-1.27083,-2.58315,-2.13972,-0.41456,0.01745,-0.97798,-inf,-3.44681,-4.4,-3.05538,-1.1307,-1.72052,-1.0343,-0.66432,-1.88214,-1.37988,0.0206,-1.01241,2.18182,0.47436,-1.68,-0.00356,0.01596,0.01636,-0.00177,0.08635,-0.00178,0.01237,0.01636,0.01441,0.2747,3,1,0,0,0,0
2022-02-07,-0.63225,-7.39482,-1.43648,46.61538,-1.2409,-1.19776,-7.50811,-0.03128,-8.0,-1.0,-0.52609,-3.17647,-0.65105,-0.44319,0.15511,-13.89583,-0.61863,-0.77461,-4.81013,-0.01437,-1.15413,-1.0,-2.15957,6.4,0.00893,-0.01047,0.00358,0.00178,-0.33692,0.00534,0.00532,0.02,0.0,-0.27967,4,0,0,0,0,0
2022-02-08,-9.01604,-2.15375,3.44829,3.04039,-6.75581,1.93731,-0.67442,-0.99583,14.90476,-1.0,3.44954,-1.89189,-3.94789,6.37805,-2.94157,191.38462,0.38655,-1.58087,-3.11892,-0.99596,-112.33333,-1.0,1.1087,0.94118,-0.00354,-0.00353,-0.02317,-0.01773,0.36065,0.00536,-0.01396,-0.01968,-0.01599,-0.09778,0,1,1,0,0,0
2022-02-09,-1.33996,-2.4126,-0.86294,-1.15254,-0.93636,-0.41023,-0.06633,-1.0,-0.9491,inf,-1.56082,-1.15152,1.72513,0.6298,-0.39033,-1.61632,-1.36628,0.73234,-0.69601,-1.0,-0.19048,inf,-3.49541,-0.86486,-0.0071,-0.00177,0.01277,0.00903,-0.08793,-0.01062,-0.00529,-0.0107,-0.00887,0.24102,1,1,1,0,0,0
2022-02-10,-0.59027,-0.68802,-1.04241,0.26474,21.63492,-0.54566,-3.70765,-1.0,-5.75,-1.0,-0.58088,-2.4,-1.13929,-1.4407,-1.00581,-1.19292,0.4404,-0.73205,-3.52806,-1.0,-1.24177,-1.0,-1.23505,-0.78788,0.01073,0.00709,0.00901,0.00537,-0.22092,0.00355,0.00531,0.0219,0.01444,-0.28942,2,0,0,0,0,0
2022-02-11,-4.90565,1.56962,-218.80645,-6.8,0.11992,7.54235,-0.36226,-1.0,-1.57585,-1.0,-0.53509,-12.28571,-2.60027,-0.19833,8.23666,-8.33552,24.34921,2.8811,-2.72678,-1.0,1.73529,-1.0,-0.80515,14.8,-0.00885,-0.0088,-0.01429,-0.01068,0.52691,0.00179,-0.00177,-0.00541,-0.00537,0.18959,3,0,0,0,0,0
2022-02-14,0.75365,-3.1507,-0.8259,-0.79989,-0.13901,-1.00932,-0.88291,-inf,-1.39785,-inf,3.11321,-1.70886,-7.84914,-6.52649,-38.91935,-2.16062,-0.03576,-1.07965,-0.92533,-inf,-0.7709,-inf,0.91228,7.0,-0.01786,-0.01599,-0.00725,-0.01259,-0.27743,-0.02655,-0.02465,-0.02143,-0.02313,0.10331,4,0,0,0,0,0
2022-02-15,-0.96308,-0.7405,-2.0553,-2.39286,-0.92291,10.87302,0.37838,-1.0,0.72973,-1.90566,-1.18349,-0.80357,-0.93525,-1.55811,-1.18372,-1.27872,-0.93363,-1.1107,-0.83861,-1.0,-1.68817,inf,-1.75472,-1.13924,-0.00182,-0.00542,-0.0073,-0.00364,-0.40875,-0.01964,-0.02131,-0.01449,-0.01619,-0.57278,0,1,0,0,0,0
2022-02-16,-11.23864,-2.91729,-1.2104,-2.61346,-24.08491,-5.03342,-2.10784,inf,4.03906,1.41667,0.525,-0.90909,-1.37802,-1.49754,-0.77797,1.24732,-2.77964,-48.88889,-2.52703,-148.53846,7.71622,-3.18868,-1.27982,-0.98214,0.0,0.00363,0.0,0.00183,0.1308,-0.00182,-0.00181,-0.0073,-0.00182,-0.33141,1,1,1,0,0,0
2022-02-17,0.14354,0.14203,-0.18582,-1.6468,-0.92726,-0.49321,-0.0177,-1.0,-1.71628,-2.11207,-1.0,-92.0,-12.70833,-3.1896,-1.1713,0.04359,-2.67925,-3.04412,-2.08824,-1.0,-4.60938,-3.6875,-1.0,-9.27273,0.01275,0.00542,0.00919,0.00912,-0.181,0.01275,0.00907,0.00919,0.01097,-0.07388,2,1,0,0,0,0
2022-02-18,-0.13572,-0.2986,-2.51529,-0.7285,-0.3427,-0.862,-1.25225,-inf,-1.5974,-1.08527,inf,-0.9011,-0.01165,-0.19898,-2.23372,-1.17561,-0.95219,-0.93006,-1.24779,-1.00991,-0.57209,-0.90517,-0.85246,-10.0,-0.0018,0.0054,0.00364,0.00362,0.19468,0.01093,0.01085,0.01287,0.01277,-0.02156,3,0,0,0,0,0
