,retail_1,foreigner_1,institution_1,financial_1,invtrust_1,pension_1,privequity_1,bank_1,insurance_1,financeetc_1,corporateetc_1,foreigneretc_1,retail_2,foreigner_2,institution_2,financial_2,invtrust_2,pension_2,privequity_2,bank_2,insurance_2,financeetc_2,corporateetc_2,foreigneretc_2,open_1,high_1,low_1,close_1,vol_1,open_2,high_2,low_2,close_2,vol_2,weekday,cr_00,cr_05,cr_10,cr_15,cr_20
2022-01-07,0.32231,-14.5964,-0.62517,-0.66383,-0.86678,-0.96732,-0.43508,-inf,-2.95238,-1.0,0.39394,-1.13793,-0.38321,-0.09812,-0.62777,-0.722,-0.26984,-0.99826,5.59524,-inf,-1.12023,-1.0,0.46225,-1.00619,-0.01144,-0.00685,-0.01155,-0.01606,-0.01198,-0.02921,-0.02247,-0.02059,-0.025,-0.10012,3,1,1,0,0,0
2022-01-10,-1.01853,-0.7115,-1.7159,-0.25174,-1.32298,-681.2,-1.3911,-1.0,6.46341,-1.0,-0.98188,-0.0,-1.0245,-4.92252,-1.26834,-0.74846,-1.04303,-23.22876,-1.22094,-1.0,-15.57143,-1.0,-0.97475,-1.13793,-0.00694,-0.0023,-0.00234,0.00932,-0.41986,-0.01831,-0.00913,-0.01386,-0.00688,-0.42681,4,0,0,0,0,0
2022-01-11,-34.85,0.48461,-2.25374,0.25697,-4.75962,-1.14731,-1.28923,-1.0,0.50654,-1.0,2.2,-3.25,-0.37283,-0.57169,-0.10245,-0.05946,0.21429,99.2,-0.88688,-1.0,10.2439,-1.0,-0.94203,-3.25,0.00699,0.0023,0.00703,-0.00693,-0.10886,0.0,0.0,0.00467,0.00233,-0.48301,0,0,0,0,0,0
2022-01-12,-1.03529,-1.18193,-0.87394,-1.94687,-0.96164,2.02196,-1.03191,-1.0,-0.45336,-1.0,-0.82812,-2.55556,0.19444,-1.2701,-1.15805,-2.19019,-1.14423,-1.44516,-0.99077,-1.0,-0.17647,-1.0,-0.45,2.5,-0.00694,-0.0069,-0.00465,0.0,0.20895,0.0,-0.00461,0.00234,-0.00693,0.07734,1,1,1,0,0,0
2022-01-13,-0.28372,-2.61905,-3.32432,1.27486,10.46667,-0.62417,-43.33333,-1.0,4.85317,-1.0,23.36364,0.5,-1.02527,-0.70545,-1.29302,-3.154,-0.5601,0.13573,0.35106,-1.0,2.19957,-1.0,3.1875,-3.33333,0.00233,0.00694,0.00467,0.0093,-0.10577,-0.00463,0.0,0.0,0.0093,0.08108,2,1,1,1,0,0
2022-01-14,22.29221,1.34139,5.7907,-0.91695,-1.5407,-10.51494,-0.74016,-1.0,-1.0678,-1.0,-1.05597,-0.57143,15.68372,-4.79082,-16.78378,-0.81108,-7.2,-4.57596,-12.0,-1.0,-1.39683,-1.0,-2.36364,-0.35714,0.0093,0.0092,0.00698,0.01152,0.87462,0.01166,0.0162,0.01168,0.02093,0.67634,3,0,0,0,0,0
2022-01-17,-4.0605,1.42396,-1.95822,-8.8985,-2.01075,-1.45973,16.84848,-1.0,-5.42,inf,-1.2,-3.0,-72.28571,4.67542,-7.50698,-1.65595,-0.45349,3.37434,3.6378,-1.0,-0.70034,inf,-0.98881,-1.85714,-0.0023,-0.01139,-0.01155,-0.02506,-0.16021,0.00698,-0.0023,-0.00465,-0.01382,0.57428,4,0,0,0,0,0
2022-01-18,-0.92913,-0.89173,-0.96533,-1.29272,-0.19149,-0.78305,-0.88795,-1.0,-0.71267,-1.0,21.33333,-4.66667,-1.21689,-0.73755,-1.03322,1.31203,-1.8172,-1.09974,1.0,-1.0,-2.27,-1.0,-5.46667,6.33333,-0.01386,-0.01382,-0.01168,-0.00467,-0.37799,-0.01613,-0.02506,-0.02309,-0.02961,-0.47764,0,0,0,0,0,0
2022-01-19,11.86632,8.21538,23.56186,-1.74634,42.40789,0.34815,5.24242,-1.0,-2.04724,-1.0,1.01493,-1.18182,-0.08818,-0.00222,-0.1485,-0.78153,34.09574,-0.70751,-0.30051,-1.0,-1.3009,-1.0,44.0,-0.33333,-0.00234,0.00467,-0.01182,-0.01878,0.69146,-0.01617,-0.00922,-0.02336,-0.02336,0.05211,1,1,0,0,0,0
2022-01-20,-1.23866,-0.84289,-1.67114,-1.81264,-1.02061,-5.09615,-1.19417,-inf,-3.87218,inf,-0.75556,-0.58333,-4.07069,0.44786,-17.48454,-0.3935,-1.89474,-6.52222,-2.21212,-inf,2.00787,inf,-0.50746,-1.07576,-0.02582,-0.0186,-0.00957,0.00239,-0.27105,-0.0281,-0.01402,-0.02128,-0.01643,0.233,2,1,0,0,0,0
2022-01-21,-1.24906,1.28453,-0.65322,3.13941,5.04412,-1.29544,-1.05,-1.0,-1.10209,-1.0,5.9697,-0.8,-0.94056,-0.64107,-1.23274,-4.36383,-1.12458,0.21016,-0.99029,-1.0,-0.70677,-1.0,0.7037,-0.91667,0.01687,0.00711,0.00966,0.00477,-0.19603,-0.00939,-0.01163,0.0,0.00718,-0.41395,3,1,1,0,0,0
2022-01-24,-4.68403,-2.09871,-0.98467,-1.17358,0.13139,-0.8899,-27.75,-1.0,-5.89744,-1.0,-0.76522,-7.0,-0.08246,-3.51004,-0.99468,-1.7185,5.83824,-1.03253,0.3375,-1.0,-0.5,-1.0,0.63636,-2.2,-0.00474,0.0,0.00239,0.0095,-0.09153,0.01205,0.00711,0.01208,0.01432,-0.26962,4,0,0,0,0,0
2022-01-25,-1.41788,-2.3603,107.52941,-16.61567,-3.31183,0.59794,-6.14019,-1.0,1.0,-inf,1.09259,-3.83333,0.5395,0.49457,0.66366,1.71049,-3.61557,-0.82406,136.5,-1.0,-10.79487,-inf,-0.5087,16.0,0.0119,0.00471,-0.00239,-0.01176,0.33166,0.00711,0.00471,0.0,-0.00238,0.20978,0,0,0,0,0,0
2022-01-26,-0.2107,-0.41044,-0.55827,-1.01959,-1.09395,-6.05806,-1.06364,-inf,-1.03665,-1.0,0.53982,-1.41176,-1.32984,-1.80198,46.94118,-0.69403,-0.7828,-9.08247,-0.6729,-inf,-1.0733,-1.0,2.22222,0.16667,-0.01412,-0.01639,-0.02153,-0.01667,0.71729,-0.00238,-0.01176,-0.02387,-0.02824,1.28685,1,1,0,0,0,0
2022-01-27,-5.37898,-0.90088,0.91411,-21.81707,-2.90099,-0.81888,2.68571,-0.02632,-9.92857,-inf,9.31609,1.71429,-4.45633,-0.94156,-0.15447,-0.59211,-0.8214,-1.91613,-1.23455,-inf,-0.67277,-0.63277,14.88496,-2.11765,-0.01671,-0.00476,0.00489,0.00484,-0.43217,-0.03059,-0.02108,-0.01675,-0.0119,-0.02487,2,0,0,0,0,0
2022-01-28,-3.25553,-1.24852,-6.79551,-1.50381,3.85417,-41.85211,-0.78295,-1.0,9.736,1.07692,0.00947,-3.36842,8.8769,-1.02463,-12.09325,9.4878,-10.22772,-8.39923,-0.2,-1.0,-96.85714,-inf,9.41379,-7.42857,0.00971,-0.00239,-0.0219,-0.03133,0.86886,-0.00716,-0.00714,-0.01711,-0.02663,0.06119,3,1,1,1,1,1
2022-02-03,-1.56491,60.7619,-1.1689,-1.74535,-1.35622,-0.99604,2.64286,-1.0,-1.37556,-0.78519,-1.01545,-2.31111,0.27416,-16.34911,-0.02115,-0.62449,-2.72917,-1.16197,-0.2093,-1.0,-5.032,-0.55385,-1.0156,2.10526,-0.03125,-0.01199,-0.00249,0.02488,-0.35387,-0.02184,-0.01435,-0.02433,-0.00723,0.20753,4,1,1,1,1,1
2022-02-04,1.6532,2.09445,-0.1205,0.38066,-1.69578,-37.56522,-2.57843,-1.0,-0.98016,-1.0,-48.82143,-0.89831,-2.49881,190.11905,-1.14855,-2.02907,-0.75215,-1.14498,-6.75,-1.0,-1.00745,-1.0,-0.26104,-1.13333,0.02978,0.03155,0.03491,0.02427,0.15743,-0.0024,0.01918,0.03234,0.04975,-0.25214,3,1,1,1,0,0
2022-02-07,-0.45922,-0.62489,1.08191,-0.69492,-3.91342,0.60761,-1.46584,-1.0,21.6,inf,-1.00672,0.66667,0.4348,0.16076,0.83104,-0.57878,1.02711,-59.78261,-0.26471,-1.0,-0.55159,-7.89655,-0.67857,-0.83051,0.00723,0.00941,0.00723,0.01422,-0.31903,0.03722,0.04126,0.04239,0.03883,-0.21182,4,1,1,1,1,1
2022-02-08,-0.69834,-0.44404,-1.0912,-13.95185,-0.46211,0.02071,-0.13333,-1.0,5.34513,-1.0,-45.33333,6.3,-0.83687,-0.79145,-1.18987,-4.95141,-2.5671,0.6409,-1.40373,-1.0,142.4,-1.0,-0.70202,11.16667,0.03589,0.02331,0.02871,0.02336,1.29206,0.04337,0.03294,0.03614,0.03791,0.56082,0,1,1,1,1,0
