,date,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc
0,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0
1,2022-01-02,0,0,0,0,0,0,0,0,0,0,0,0
2,2022-01-03,-7085,362,6678,-5196,1631,9779,327,20,80,36,-5,51
3,2022-01-04,28526,-13945,-16760,-9265,-1271,-3668,28,0,-2682,99,2140,39
4,2022-01-05,38923,-11974,-27930,-7668,-2672,-13107,-1509,-85,-2801,-88,439,541
5,2022-01-06,27830,-4509,-25222,-8309,-2855,-10822,-385,-93,-2758,0,994,907
6,2022-01-07,12139,-15550,3075,5960,-954,970,-2087,0,-814,0,297,40
7,2022-01-08,0,0,0,0,0,0,0,0,0,0,0,0
8,2022-01-09,0,0,0,0,0,0,0,0,0,0,0,0
9,2022-01-10,12385,-2929,-10273,-981,-2352,-5389,-45,0,-1499,-8,390,428
10,2022-01-11,8655,-4850,-4124,623,-313,-3532,-726,292,-447,-21,141,177
11,2022-01-12,-9177,-3562,12437,8461,26,2374,-2434,-35,4107,-60,350,-48
12,2022-01-13,-2042,-5221,7351,2148,-118,2113,2042,0,1166,0,-63,-25
13,2022-01-14,11544,-9018,-2896,-4935,-409,2572,-1161,0,1071,-34,343,27
14,2022-01-15,0,0,0,0,0,0,0,0,0,0,0,0
15,2022-01-16,0,0,0,0,0,0,0,0,0,0,0,0
16,2022-01-17,20552,-10061,-10892,1282,-1865,-2823,-6365,-56,-900,-164,386,16
17,2022-01-18,23994,-13294,-14832,-3157,-7321,7261,-10865,-43,-707,0,3240,892
18,2022-01-19,-2553,-1028,3448,3880,184,906,-1008,-631,117,0,128,5
19,2022-01-20,4223,-6424,1073,2607,661,-1519,-419,75,-332,0,811,317
20,2022-01-21,327,-809,721,-1720,808,3281,-735,0,-913,0,-257,18
21,2022-01-22,0,0,0,0,0,0,0,0,0,0,0,0
22,2022-01-23,0,0,0,0,0,0,0,0,0,0,0,0
23,2022-01-24,-2960,-7330,10942,9935,-599,2595,-752,-26,-212,0,-638,-15
24,2022-01-25,34839,-34040,-2374,-2,-2385,1476,-722,150,-891,0,1073,502
25,2022-01-26,19107,-20976,1335,10190,-345,-5888,1423,124,-4131,-39,397,137
26,2022-01-27,43013,-7271,-37865,-1121,-6387,-25210,-225,323,-5067,-178,1993,131
27,2022-01-28,6781,-18245,10739,-6464,3223,12156,-1245,195,2784,90,711,14
28,2022-01-29,0,0,0,0,0,0,0,0,0,0,0,0
29,2022-01-30,0,0,0,0,0,0,0,0,0,0,0,0
30,2022-01-31,0,0,0,0,0,0,0,0,0,0,0,0
31,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0
32,2022-02-02,0,0,0,0,0,0,0,0,0,0,0,0
33,2022-02-03,2622,-12280,10127,517,1375,7214,585,45,299,93,-609,140
34,2022-02-04,-1139,-7600,8455,-405,1200,7305,36,0,319,0,120,164
35,2022-02-05,0,0,0,0,0,0,0,0,0,0,0,0
36,2022-02-06,0,0,0,0,0,0,0,0,0,0,0,0
37,2022-02-07,2519,2134,-4381,-6621,522,1922,-17,0,-186,0,-275,3
38,2022-02-08,-23793,28034,-3982,-478,7068,-16635,6492,406,-835,0,70,-330
39,2022-02-09,26717,-27218,-165,743,-1581,1388,-491,38,-262,0,405,261
40,2022-02-10,4795,-4674,-296,-1931,-539,2405,158,0,-390,0,181,-6
41,2022-02-11,9529,-13010,-808,-3459,-1894,4790,-9,150,-281,-105,3983,306
42,2022-02-12,0,0,0,0,0,0,0,0,0,0,0,0
43,2022-02-13,0,0,0,0,0,0,0,0,0,0,0,0
44,2022-02-14,-8081,-1387,9839,802,323,7798,1005,2,-14,-76,-211,-161
45,2022-02-15,12722,-12618,-344,1105,-305,-1361,161,2,86,-31,220,21
46,2022-02-16,-3427,-3529,7019,2848,184,2052,2689,-265,-490,0,-33,-30
47,2022-02-17,-32,-1942,2209,472,1717,-162,1063,99,-982,0,-219,-15
48,2022-02-18,4706,-6674,1847,-509,-252,2812,22,0,-225,-2,132,-11
49,2022-02-19,0,0,0,0,0,0,0,0,0,0,0,0
50,2022-02-20,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-02-21,-6836,5177,1606,-1550,-331,927,1801,0,740,18,57,-4
52,2022-02-22,-6009,10846,-1349,-1758,-1179,-775,2120,0,206,37,-3494,6
53,2022-02-23,5092,-7818,2160,814,-303,1347,1284,0,-983,0,529,38
54,2022-02-24,3116,-1925,-1528,-2178,-274,1229,113,-8,-388,-22,230,107
55,2022-02-25,1167,-1381,-230,5746,-3450,-2658,3223,-2149,-941,0,423,22
56,2022-02-26,0,0,0,0,0,0,0,0,0,0,0,0
57,2022-02-27,0,0,0,0,0,0,0,0,0,0,0,0
58,2022-02-28,-3800,7893,-4106,-4972,-1750,4202,-1408,0,-179,0,64,-50
59,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0
60,2022-03-02,13078,-11130,-2208,-1499,560,-1087,-889,0,714,-8,156,105
61,2022-03-03,-5749,1716,3782,54,-221,4300,-990,0,638,0,162,90
62,2022-03-04,10073,-7086,-3175,-2110,-1507,284,-95,0,289,-37,103,85
63,2022-03-05,0,0,0,0,0,0,0,0,0,0,0,0
64,2022-03-06,0,0,0,0,0,0,0,0,0,0,0,0
65,2022-03-07,5878,-4153,-2828,-4700,282,1102,-163,83,568,0,749,354
66,2022-03-08,-7785,8248,81,-2092,-525,1451,992,0,255,0,-544,-1
67,2022-03-09,0,0,0,0,0,0,0,0,0,0,0,0
68,2022-03-10,-7610,4028,3762,7878,-5427,3338,-1167,202,-1009,-54,-238,58
69,2022-03-11,1455,211,-1927,-3629,-1619,4205,-558,197,-500,-24,266,-4
70,2022-03-12,0,0,0,0,0,0,0,0,0,0,0,0
71,2022-03-13,0,0,0,0,0,0,0,0,0,0,0,0
72,2022-03-14,-12475,8749,3995,-1510,-2418,7104,633,0,186,0,-22,-246
73,2022-03-15,-14385,159,14383,-2606,978,14385,250,1269,108,0,-146,-12
74,2022-03-16,-16409,8698,8317,-35,180,7388,753,0,31,0,-534,-71
75,2022-03-17,-2490,1566,1259,1027,-754,1320,-792,-151,610,0,-200,-134
76,2022-03-18,-8500,6577,2013,-2052,10,3439,114,31,471,0,-56,-33
77,2022-03-19,0,0,0,0,0,0,0,0,0,0,0,0
78,2022-03-20,0,0,0,0,0,0,0,0,0,0,0,0
79,2022-03-21,-546,7613,-6875,-3571,1620,-4581,227,-634,64,0,-214,22
80,2022-03-22,-8628,6035,3037,2730,252,536,-360,-29,-741,648,-401,-42
81,2022-03-23,-2464,2889,-350,-2196,949,3025,-2295,-2,168,0,-93,18
82,2022-03-24,3086,7404,-10545,-11651,-1869,3601,-417,-57,-151,0,56,-2
83,2022-03-25,894,535,-1453,-5670,-1039,6213,-61,5,-901,0,9,16
84,2022-03-26,0,0,0,0,0,0,0,0,0,0,0,0
85,2022-03-27,0,0,0,0,0,0,0,0,0,0,0,0
86,2022-03-28,-5904,3014,2720,-1763,-536,4625,77,0,124,193,75,95
87,2022-03-29,-5017,-56,6650,3927,-183,2701,95,0,109,0,-1541,-36
88,2022-03-30,-13914,7649,5999,-238,758,4509,-147,0,1117,0,321,-56
89,2022-03-31,15366,-13381,-1567,1901,-2698,333,-139,-26,-938,0,-352,-67
90,2022-04-01,11129,-2903,-8610,-7157,-861,1303,-695,-57,-1115,-28,373,11
91,2022-04-02,0,0,0,0,0,0,0,0,0,0,0,0
92,2022-04-03,0,0,0,0,0,0,0,0,0,0,0,0
93,2022-04-04,2947,4570,-7701,-1346,-2548,-1747,-429,0,-1617,-14,282,-99
94,2022-04-05,627,3382,-3974,-6663,720,1591,-171,0,550,0,-40,5
95,2022-04-06,109,8292,-9213,-5656,-1759,-780,84,-24,-1045,-33,797,15
96,2022-04-07,-4058,6009,-1953,-9471,2382,5242,-543,-22,459,0,-9,11
97,2022-04-08,1973,-1165,-699,-709,624,-225,-837,0,449,0,-97,-11
98,2022-04-09,0,0,0,0,0,0,0,0,0,0,0,0
99,2022-04-10,0,0,0,0,0,0,0,0,0,0,0,0
100,2022-04-11,3388,-4888,1379,-1695,38,4529,-824,0,-513,-157,107,14
101,2022-04-12,6206,-3814,-2829,144,-28,-3241,-88,121,264,0,453,-16
102,2022-04-13,-6113,-544,6555,2811,-655,5523,-243,3,-1143,259,-9,111
103,2022-04-14,-38542,10340,29385,-1114,1593,26663,134,-61,2248,-78,-1041,-142
104,2022-04-15,-6873,-2516,9714,-7590,322,16959,-79,0,101,0,-318,-7
105,2022-04-16,0,0,0,0,0,0,0,0,0,0,0,0
106,2022-04-17,0,0,0,0,0,0,0,0,0,0,0,0
107,2022-04-18,-1025,-3277,4449,3200,-1378,2470,-133,0,241,50,-118,-29
108,2022-04-19,1679,-2063,1277,1944,-483,-340,745,0,-588,0,-895,2
109,2022-04-20,17474,-8551,-9709,-4604,-1285,-1818,-891,116,-1227,0,768,19
110,2022-04-21,477,-3725,3492,4693,448,161,17,0,-1828,0,-256,12
111,2022-04-22,8385,2718,-11085,-7211,-724,-3252,153,0,-51,0,214,-233
112,2022-04-23,0,0,0,0,0,0,0,0,0,0,0,0
113,2022-04-24,0,0,0,0,0,0,0,0,0,0,0,0
114,2022-04-25,2221,-2457,-45,-972,-141,2001,78,0,-1011,0,196,85
115,2022-04-26,-7372,-2556,9585,1510,2829,5653,212,-117,-501,0,378,-36
116,2022-04-27,-1852,512,967,-701,112,2072,-202,0,542,-855,335,38
117,2022-04-28,-37585,28125,9337,-4927,4967,7075,45,-75,2304,-52,245,-123
118,2022-04-29,-11887,12895,-625,-7352,1125,5863,-50,0,-282,71,-81,-303
119,2022-04-30,0,0,0,0,0,0,0,0,0,0,0,0
120,2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0
121,2022-05-02,-5893,2175,4049,-2249,618,5808,-10,0,-119,0,-411,81
122,2022-05-03,-2835,4713,-1861,-2806,-1050,2221,-36,0,-187,-2,67,-84
123,2022-05-04,12090,-9227,-3105,-613,-1468,-300,-234,0,-142,-348,204,39
124,2022-05-05,0,0,0,0,0,0,0,0,0,0,0,0
125,2022-05-06,21571,-18273,-3424,-2940,-1232,781,93,0,-126,0,208,-82
126,2022-05-07,0,0,0,0,0,0,0,0,0,0,0,0
127,2022-05-08,0,0,0,0,0,0,0,0,0,0,0,0
128,2022-05-09,3406,-3323,-159,911,825,-2092,36,0,176,-14,36,41
129,2022-05-10,2833,316,-3119,984,-134,-1813,-1839,2,81,-400,-29,-1
130,2022-05-11,2919,-528,-2472,-1575,-793,80,-126,0,-58,0,48,34
131,2022-05-12,2598,-5621,2872,4552,1729,-3098,-173,0,-327,190,134,16
132,2022-05-13,14393,-11530,-3275,4490,-2747,-3462,-215,0,-1193,-149,266,146
133,2022-05-14,0,0,0,0,0,0,0,0,0,0,0,0
134,2022-05-15,0,0,0,0,0,0,0,0,0,0,0,0
135,2022-05-16,9045,-1605,-7538,-1448,-1800,-2575,-713,61,-797,-266,107,-9
136,2022-05-17,7945,-3401,-4414,4010,-931,-6279,-80,0,-1076,-59,-331,201
137,2022-05-18,-13080,13561,109,-2045,378,1174,459,5,211,-74,-562,-28
138,2022-05-19,-5852,5319,-109,-3756,1025,2122,78,0,465,-44,372,271
139,2022-05-20,-16991,2436,14729,8880,4057,1242,-2,696,287,-432,-137,-37
140,2022-05-21,0,0,0,0,0,0,0,0,0,0,0,0
141,2022-05-22,0,0,0,0,0,0,0,0,0,0,0,0
142,2022-05-23,-13396,9711,4285,3996,718,-354,308,0,-522,139,-555,-45
143,2022-05-24,-2400,7785,-5314,-180,354,-5487,2,0,-3,0,-67,-3
144,2022-05-25,-47679,32572,15776,7399,2194,4520,87,12,1505,59,-594,-75
145,2022-05-26,-20872,17548,4145,-2812,20,5876,672,0,390,0,-763,-59
146,2022-05-27,398,-5661,4912,5901,-371,-193,-271,0,-154,0,369,-18
147,2022-05-28,0,0,0,0,0,0,0,0,0,0,0,0
148,2022-05-29,0,0,0,0,0,0,0,0,0,0,0,0
149,2022-05-30,-14225,11445,3713,3039,340,167,88,0,79,0,-614,-318
150,2022-05-31,-11771,19977,-6943,-7698,-679,2555,-345,0,-775,0,-1240,-24
151,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,0
152,2022-06-02,-2200,14694,-11262,-10401,-1041,736,-83,0,-474,0,-1192,-40
153,2022-06-03,-13477,12376,1760,-417,-1147,3224,1047,-67,-880,0,-643,-17
154,2022-06-04,0,0,0,0,0,0,0,0,0,0,0,0
155,2022-06-05,0,0,0,0,0,0,0,0,0,0,0,0
156,2022-06-06,0,0,0,0,0,0,0,0,0,0,0,0
