,date,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc
0,2022-01-03,-1102,5243,-4056,-5427,259,294,1012,-36,-100,-57,-83,-2
1,2022-01-04,5563,2918,-8333,-8958,602,-423,440,0,-5,11,-109,-40
2,2022-01-05,-1027,-5507,6159,-13714,3858,5585,9814,24,588,3,220,156
3,2022-01-06,-87856,22244,67343,8969,15723,34251,-3520,252,11115,553,-1230,-500
4,2022-01-07,-7648,11800,-3757,-11069,5251,-84,2217,-582,510,0,-239,-156
5,2022-01-10,6600,4306,-11196,-6326,30,-3641,-1000,0,-323,63,274,17
6,2022-01-11,8390,2354,-11060,-1241,-1334,-2476,-5382,0,-627,0,316,0
7,2022-01-12,-5379,-7793,12866,6881,2485,1032,1164,0,1055,249,300,6
8,2022-01-13,22015,-3915,-17475,-8670,-4941,-1137,333,0,-3060,0,-486,-139
9,2022-01-14,1035,4147,-5196,-7230,240,2377,-385,59,-144,-112,14,0
10,2022-01-17,7931,-5029,-2743,1504,-4508,2167,-849,34,-1091,0,-189,30
11,2022-01-18,12791,-5179,-7073,-496,-1993,2095,-6020,30,-675,-14,-514,-24
12,2022-01-19,13421,-4034,-9377,130,-965,-4037,-3885,-284,-321,-14,-39,29
13,2022-01-20,6038,-4247,-1839,4126,-768,-589,-5177,2,568,0,-55,103
14,2022-01-21,19491,4159,-23738,-772,-2240,-14112,-6120,0,-459,-34,107,-18
15,2022-01-24,1114,1968,-3117,11066,-5371,-4391,-537,-418,-3506,41,38,-4
16,2022-01-25,6785,814,-7840,-4874,-1213,-1474,104,28,-417,5,206,36
17,2022-01-26,10800,-12847,751,2755,-1731,1300,-420,5,-1157,-1,1258,39
18,2022-01-27,8937,5062,-13744,1684,-3602,-11549,30,0,-303,-3,-304,49
19,2022-01-28,7924,-9216,1677,724,-122,-178,300,0,955,-1,-374,-10
20,2022-02-03,9699,-6738,-3474,-792,-165,-1235,-890,0,-404,11,465,48
21,2022-02-04,1754,3534,-5155,-2391,-394,-626,-628,116,-1232,0,-122,-11
22,2022-02-07,5644,7620,-13278,-9919,-3336,760,-215,0,-601,34,-11,25
23,2022-02-08,4737,-4670,-340,1568,-226,-1893,-40,1,332,-82,261,12
24,2022-02-09,-7437,6908,866,1994,-369,83,-583,0,-259,0,-286,-51
25,2022-02-10,2802,7539,-10422,-8481,-300,-1630,234,19,-235,-28,75,6
26,2022-02-11,1008,6477,-7641,-4641,-1258,-906,-330,0,-448,-59,152,4
