,date,open,high,low,close,close_cr,vol
0,2021-12-27,13400,13450,13150,13150,-1.87,2577392
1,2021-12-28,13150,13200,13000,13150,0.0,5214031
2,2021-12-29,12600,12900,12500,12850,-2.28,4512421
3,2021-12-30,12800,12850,12650,12700,-1.17,1517816
4,2022-01-03,12600,12950,12600,12800,0.79,1498991
5,2022-01-04,12800,13000,12750,13000,1.56,2130795
6,2022-01-05,13150,13200,12950,13050,0.38,2385685
7,2022-01-06,13050,13150,12800,12850,-1.53,1716327
8,2022-01-07,12950,13100,12850,13100,1.95,1922826
9,2022-01-10,13200,13950,13150,13950,6.49,7988069
10,2022-01-11,13850,14700,13850,14550,4.3,7886028
11,2022-01-12,14550,14900,14400,14900,2.41,4337072
12,2022-01-13,14800,15000,14750,15000,0.67,2678410
13,2022-01-14,14900,15150,14500,15000,0.0,4598922
14,2022-01-17,14850,14900,14450,14800,-1.33,1979429
15,2022-01-18,14800,15000,14700,14900,0.68,1880801
16,2022-01-19,14700,15350,14700,15050,1.01,3263293
17,2022-01-20,15000,15100,14650,14800,-1.66,2880216
18,2022-01-21,14650,14900,14600,14850,0.34,1531309
19,2022-01-24,14850,14950,14300,14500,-2.36,3094990
20,2022-01-25,14500,14500,13850,14000,-3.45,3360048
21,2022-01-26,14000,14450,14000,14350,2.5,3085528
22,2022-01-27,14350,14600,14100,14300,-0.35,3598578
23,2022-01-28,14450,14750,14350,14650,2.45,3080939
24,2022-02-03,14700,14900,14450,14650,0.0,2292121
25,2022-02-04,14650,15450,14650,15350,4.78,4275274
26,2022-02-07,15600,15600,15000,15100,-1.63,3163495
27,2022-02-08,15200,15400,14950,15200,0.66,2249988
28,2022-02-09,15300,15900,15250,15850,4.28,3867919
29,2022-02-10,15900,16100,15450,15550,-1.89,3307556
30,2022-02-11,15200,15350,15000,15150,-2.57,23609095
31,2022-02-14,15050,15100,14500,14700,-2.97,5076468
32,2022-02-15,14700,14800,14400,14500,-1.36,3458230
33,2022-02-16,14750,14800,14350,14650,1.03,3521163
34,2022-02-17,14650,15200,14650,14900,1.71,3989435
35,2022-02-18,14550,14950,14550,14850,-0.34,2477828
36,2022-02-21,14550,14650,14450,14500,-2.36,1970233
37,2022-02-22,14300,14700,14250,14600,0.69,2786795
38,2022-02-23,14700,14750,14350,14400,-1.37,2259226
39,2022-02-24,14250,14350,14000,14250,-1.04,3355199
40,2022-02-25,14200,14350,14000,14200,-0.35,3018445
41,2022-02-28,14200,14300,14050,14300,0.7,4962074
42,2022-03-02,14050,14150,13550,13700,-4.2,4867388
43,2022-03-03,13950,14150,13850,14150,3.28,2354759
44,2022-03-04,13950,14050,13700,13950,-1.41,2866299
45,2022-03-07,13650,13750,13350,13450,-3.58,3768541
46,2022-03-08,13100,13550,13050,13500,0.37,3620282
47,2022-03-10,14000,14200,13850,14050,4.07,4085167
48,2022-03-11,14000,14100,13850,14050,0.0,2014585
