,date,open,high,low,close,close_cr,vol
0,2021-12-27,44500,44600,44000,44100,-0.79,894064
1,2021-12-28,44100,44250,43800,43950,-0.34,2000608
2,2021-12-29,42100,42850,42000,42700,-2.84,1443867
3,2021-12-30,42300,42700,42050,42050,-1.52,797447
4,2022-01-03,42050,42600,42000,42350,0.71,693817
5,2022-01-04,42450,42800,42250,42700,0.83,664584
6,2022-01-05,42950,43350,42500,43000,0.7,1487051
7,2022-01-06,42850,43250,42650,43200,0.47,1051238
8,2022-01-07,43200,43500,42400,43450,0.58,1031482
9,2022-01-10,43650,45450,43550,45400,4.49,2740119
10,2022-01-11,45850,46800,45400,46700,2.86,2973292
11,2022-01-12,46650,46850,45850,46550,-0.32,1939880
12,2022-01-13,46500,46900,46250,46900,0.75,1484607
13,2022-01-14,46500,46850,45700,46200,-1.49,986956
14,2022-01-17,45800,46000,44800,45100,-2.38,1108186
15,2022-01-18,45350,45750,45000,45450,0.78,1240659
16,2022-01-19,45800,47450,45500,46950,3.3,2306986
17,2022-01-20,46900,46900,45250,45350,-3.41,1210863
18,2022-01-21,44850,45700,44550,45550,0.44,855764
19,2022-01-24,45500,45550,43650,44350,-2.63,1188282
20,2022-01-25,43700,44000,42600,43100,-2.82,1374645
21,2022-01-26,43750,44450,43300,44400,3.02,1201765
22,2022-01-27,43950,44800,43200,44100,-0.68,1367166
23,2022-01-28,44350,45250,44200,45000,2.04,1347468
24,2022-02-03,44950,45550,44550,44850,-0.33,1147713
25,2022-02-04,45200,46100,44900,46000,2.56,959271
26,2022-02-07,46500,46700,45800,46250,0.54,1320184
27,2022-02-08,46700,46950,45900,46150,-0.22,912942
28,2022-02-09,46400,48000,46400,48000,4.01,1664754
29,2022-02-10,48800,49250,47500,48600,1.25,1849551
30,2022-02-11,49550,51400,48650,51200,5.35,3041487
31,2022-02-14,50600,51000,49750,50000,-2.34,1347876
32,2022-02-15,49700,50600,49100,49700,-0.6,1176048
33,2022-02-16,50100,50700,48950,50600,1.81,1275056
34,2022-02-17,50700,52900,50500,52400,3.56,1910402
35,2022-02-18,51500,52400,51100,52100,-0.57,1154769
36,2022-02-21,50900,51900,50900,51400,-1.34,739225
37,2022-02-22,50400,51300,50000,51200,-0.39,1157939
38,2022-02-23,51900,52300,50700,50800,-0.78,1004616
39,2022-02-24,50000,50500,49100,49550,-2.46,1171771
40,2022-02-25,49700,49700,47100,48800,-1.51,1726262
41,2022-02-28,48550,48850,47900,48700,-0.2,1801796
42,2022-03-02,47800,47850,46350,46450,-4.62,2250940
